,Rating,Name,Country,Overall_review,Review_times,Review_date,Review_tags,Subjectivity,Polarity,Analysis
921,9.6,Patrick,United States of America,Exceptional,1,2019-08-07,"Business trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
922,9.6,Karen,United States of America,It was very pleasant stay.,1,2019-08-06,"Leisure trip, Group, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.9533333333333333,Positive
923,10.0,Peter,United States of America,Exceptional,4,2019-08-05,"Business trip, Solo traveler, Queen Room, Stayed 3 nights",1.0,0.6666666666666666,Positive
924,9.2,Inna,Philippines,Awesome,1,2019-05-23,"Business trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,1.0,Positive
925,10.0,Kathy,United States of America,Exceptional,1,2019-05-23,"Leisure trip, Solo traveler, Queen Room, Stayed 4 nights",1.0,0.6666666666666666,Positive
926,10.0,Katherine,United States of America,Exceptional,2,2019-05-22,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights",1.0,0.6666666666666666,Positive
927,9.2,Linas,United States of America,Awesome,2,2019-05-17,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights",1.0,1.0,Positive
928,9.6,Lynne,United States of America,Exceptional,1,2019-05-13,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 5 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
929,10.0,Katherine,United States of America,Exceptional,1,2019-05-13,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights",1.0,0.6666666666666666,Positive
930,10.0,Belinda,Australia,Exceptional,2,2019-05-11,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
931,5.8,Eric,France,Okay,1,2019-05-08,"Business trip, Solo traveler, Queen Room, Stayed 4 nights",0.5,0.5,Positive
932,10.0,Robert,United States of America,Exceptional,2,2019-05-07,"Business trip, Solo traveler, Double Room with Two Double Beds, Stayed 7 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
933,10.0,Karlooz,United States of America,Exceptional,8,2019-05-06,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
934,5.8,Suresh,India,Okay,1,2019-05-06,"Family with young children, Queen Room, Stayed 2 nights",0.5,0.5,Positive
935,9.6,Suellen,United States of America,Exceptional,1,2019-05-05,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
936,5.0,Tannia,United States of America,Fair,1,2019-05-05,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9,0.7,Positive
937,9.5,Laura,United States of America,Exceptional,3,2019-05-04,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
938,2.9,Jess,United States of America,Very Poor,1,2019-05-02,"Business trip, Solo traveler, Queen Room, Stayed 1 night",0.78,-0.52,Negative
939,9.6,Elena,Russia,Exceptional,1,2019-04-30,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 3 nights",1.0,0.6666666666666666,Positive
940,5.0,Olga,United States of America,"Guy who carrying our luggage very annoying, angry and not respectful without his tips. Everything else was ok. Reception",7,2019-04-30,"Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.8,-0.3125,Negative
941,10.0,Marie,France,Exceptional,1,2019-04-29,"Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night",1.0,0.6666666666666666,Positive
942,9.2,Jonathan,United Kingdom,Awesome,11,2019-04-28,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
943,10.0,Heidi,United Kingdom,Exceptional,17,2019-04-25,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
944,5.0,Matt,Israel,Fair,2,2019-04-25,"Leisure trip, Group, Queen Room, Stayed 4 nights",0.9,0.7,Positive
945,5.0,Víctor,Panama,Fair,9,2019-04-22,"Business trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.9,0.7,Positive
946,9.2,Alexander,Russia,Awesome,12,2019-04-19,"Business trip, Group, Queen Room, Stayed 6 nights",1.0,1.0,Positive
947,9.2,Shamima,United States of America,Awesome,1,2019-04-19,"Business trip, Solo traveler, Queen Room, Stayed 2 nights",1.0,1.0,Positive
948,9.2,David,United States of America,Awesome,2,2019-04-18,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
949,10.0,John,United States of America,Exceptional,1,2019-01-28,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
950,5.8,Anthony,United Kingdom,Okay,8,2019-01-28,"Leisure trip, Couple, Queen Room, Stayed 5 nights",0.5,0.5,Positive
951,10.0,Maryhelen,United States of America,Exceptional,5,2019-01-27,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
952,9.2,Cari,United States of America,Awesome,1,2019-01-27,"Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
953,5.4,Amir,United States of America,Fair,5,2019-01-26,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights",0.9,0.7,Positive
954,9.2,Haley,United States of America,Awesome,1,2019-01-25,"Leisure trip, Group, Queen Room, Stayed 2 nights",1.0,1.0,Positive
955,2.9,Omar,United States of America,Very Poor,7,2019-01-24,"With a pet, Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.78,-0.52,Negative
956,9.6,Eugenio,Costa Rica,Exceptional,2,2019-01-23,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 7 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
957,10.0,Melody,United States of America,Exceptional,1,2019-01-23,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
958,9.2,Yueming,Ireland,Awesome,1,2019-01-23,"Leisure trip, Couple, Queen Room, Stayed 5 nights, Submitted from a mobile device",1.0,1.0,Positive
959,5.4,Shira,United States of America,Fair,1,2019-01-22,"Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.9,0.7,Positive
960,4.6,Oleg,Ukraine,Disappointing,11,2019-01-21,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 2 nights",0.7,-0.6,Negative
961,10.0,Sinhyo,United States of America,Exceptional,4,2019-01-20,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
962,10.0,Hector,United States of America,Exceptional,3,2019-01-19,"Business trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
963,5.4,Elena,United States of America,Fair,2,2019-01-19,"Leisure trip, Group, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9,0.7,Positive
964,9.2,Lizeth,Philippines,Awesome,8,2019-01-18,"Business trip, Group, Twin Room with Two Twin Beds, Stayed 6 nights",1.0,1.0,Positive
965,10.0,Nicole,United States of America,Exceptional,2,2019-01-15,"Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
966,9.6,Haiboyu,United States of America,Exceptional,13,2019-01-09,"Business trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
967,9.2,Mark,United States of America,Awesome,14,2019-01-06,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
968,2.9,José,United States of America,Very Poor,11,2018-12-30,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",0.78,-0.52,Negative
969,10.0,Vigen,United States of America,Exceptional,1,2018-12-28,"Leisure trip, Group, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
970,10.0,Ricky,United States of America,Exceptional,11,2018-12-27,"Leisure trip, Couple, Queen Room, Stayed 1 night",1.0,0.6666666666666666,Positive
971,5.0,Hao,Norway,Fair,1,2018-12-24,"Leisure trip, Family with young children, Queen Room, Stayed 3 nights",0.9,0.7,Positive
972,5.4,Chloe,United States of America,Fair,1,2018-12-21,"Business trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9,0.7,Positive
973,9.2,Angela,Australia,Awesome,13,2018-12-21,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 1 night",1.0,1.0,Positive
974,9.2,Micheal,Ireland,Awesome,4,2018-09-23,"Leisure trip, Couple, Queen Room, Stayed 4 nights",1.0,1.0,Positive
975,9.6,Gail,United States of America,Exceptional,1,2018-09-20,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
976,10.0,Liam,United States of America,Exceptional,2,2018-09-13,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 1 night",1.0,0.6666666666666666,Positive
977,10.0,Rachael,Jersey,Exceptional,4,2018-09-10,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 4 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
978,9.2,Ron,United States of America,Awesome,14,2018-09-05,"Leisure trip, Couple, Queen Room, Stayed 1 night",1.0,1.0,Positive
979,10.0,Guy,United States of America,Exceptional,2,2018-09-03,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
980,5.8,Joan,Spain,Okay,13,2018-09-03,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.5,0.5,Positive
981,5.8,Janet,United States of America,Okay,7,2018-09-01,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.5,0.5,Positive
982,9.6,Débora,Brazil,Exceptional,7,2018-09-01,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 5 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
983,10.0,Shiera,United States of America,Exceptional,7,2018-08-29,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
984,5.4,David,Australia,Fair,9,2018-08-29,"Leisure trip, Solo traveler, Queen Room, Stayed 5 nights",0.9,0.7,Positive
985,10.0,Wendy,United States of America,Exceptional,11,2018-08-26,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
986,9.6,Laverne,United States of America,Exceptional,3,2018-08-20,"Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
987,2.5,John,United States of America,Very Poor,11,2018-08-13,"Business trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.78,-0.52,Negative
988,4.2,Alexander,Canada,Disappointing,10,2018-08-07,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights",0.7,-0.6,Negative
989,10.0,Erlinda,United States of America,Exceptional,1,2018-08-04,"Leisure trip, Group, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
990,10.0,Allan,New Zealand,Exceptional,5,2018-08-03,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
991,7.0,Anonymous,Brazil,Good,1,2020-03-21,"Business trip, Couple, Queen Room, Stayed 18 nights",0.6000000000000001,0.7,Positive
992,7.1,Anonymous,United States of America,Good,2,2020-03-15,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
993,8.0,Anonymous,New Zealand,Very Good,4,2020-03-11,"Leisure trip, Couple, Queen Room, Stayed 5 nights",0.7800000000000001,0.9099999999999999,Positive
994,6.0,Anonymous,United States of America,Pleasant,1,2020-03-07,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.9666666666666667,0.7333333333333333,Positive
995,8.0,Anonymous,United States of America,Very Good,1,2020-02-26,"Business trip, Couple, Queen Room, Stayed 2 nights",0.7800000000000001,0.9099999999999999,Positive
996,7.5,Anonymous,United States of America,Good,1,2020-02-25,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
997,7.0,Anonymous,United States of America,Good,1,2020-02-25,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
998,8.0,Anonymous,United States of America,Very Good,1,2020-02-21,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night",0.7800000000000001,0.9099999999999999,Positive
999,7.9,Anonymous,United States of America,Good,2,2019-05-26,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1000,7.5,Anonymous,Australia,Good,2,2019-05-20,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1001,6.7,Anonymous,United States of America,Pleasant,1,2019-05-15,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
1002,7.5,Anonymous,United States of America,Good,1,2019-05-14,"Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1003,7.9,Anonymous,India,Good,1,2019-04-28,"Business trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 9 nights",0.6000000000000001,0.7,Positive
1004,8.3,Anonymous,Brazil,Very Good,2,2019-04-15,"Business trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 4 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
1005,7.5,Anonymous,United States of America,Good,1,2019-04-11,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1006,7.5,Anonymous,Spain,Good,2,2019-04-02,"Leisure trip, Couple, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1007,7.5,Anonymous,Australia,Good,3,2019-03-28,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1008,8.3,Anonymous,United Kingdom,Very Good,20,2019-03-23,"Business trip, Solo traveler, Queen Room, Stayed 4 nights",0.7800000000000001,0.9099999999999999,Positive
1009,7.1,Anonymous,United States of America,Good,1,2019-03-17,"Leisure trip, Couple, Queen Room, Stayed 6 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1010,7.1,Anonymous,United States of America,Good,1,2019-03-15,"Leisure trip, Solo traveler, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1011,7.9,Anonymous,Belgium,Good,5,2019-02-27,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1012,8.3,Anonymous,United States of America,Very Good,2,2019-02-21,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
1013,7.1,Anonymous,United States of America,Good,2,2019-02-07,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
1014,6.3,Anonymous,North Macedonia,Pleasant,26,2019-01-21,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
1015,8.8,Anonymous,Canada,Excellent,1,2019-01-17,"Business trip, Family with young children, Twin Room with Two Twin Beds, Stayed 4 nights, Submitted from a mobile device",1.0,1.0,Positive
